Round,Random #1 Points, Random #1 Deadwood, Random #2 Points, Random #2 Deadwood
30515,30,72,96,38
30516,30,70,96,38
30517,30,70,96,59
30518,30,46,96,59
30519,30,46,96,64
30520,30,41,96,64
30521,30,41,96,69
30522,30,36,96,69
30523,30,36,96,77
30524,30,52,96,77
30525,30,52,96,53
30526,30,53,96,53
30527,30,53,96,52
30528,30,58,96,52
30529,30,58,96,70
30530,30,64,96,70
30531,30,64,96,67
30532,30,59,96,67
30533,30,59,96,72
30534,30,43,96,72
30535,30,43,96,71
30536,30,60,96,71
30537,30,60,96,79
30538,30,56,96,79
30539,30,56,96,79
30540,30,61,96,79
30541,30,61,96,75
30542,30,56,96,75
30543,30,56,96,75
30544,30,59,96,75
30545,30,59,96,72
30546,30,68,96,72
30547,30,68,96,74
30548,30,49,96,64
30549,30,49,96,64
30550,30,54,96,64
30551,30,54,96,49
30552,30,54,96,49
30553,30,54,96,57
30554,30,56,96,57
30555,30,56,96,55
30556,30,37,96,55
30557,30,37,96,54
30558,30,57,96,54
30559,30,57,96,51
30560,30,64,96,51
30561,30,64,96,57
30562,30,62,96,57
30563,30,62,96,50
30564,30,62,96,50
30565,30,62,96,50
30566,30,70,96,50
30567,30,70,96,54
30568,30,65,96,54
30569,30,65,96,55
30570,30,69,96,55
30571,30,69,96,62
30572,30,69,96,62
30573,30,69,96,61
30574,30,69,96,61
30575,30,69,96,54
30576,30,72,96,54
30577,30,72,96,58
30578,30,65,96,58
30579,30,65,96,67
30580,30,57,96,67
30581,30,57,96,69
30582,30,59,96,69
30583,30,59,96,69
30584,30,58,96,69
30585,30,58,96,70
30586,30,55,96,70
30587,30,55,96,78
30588,30,56,96,78
30589,30,56,96,76
30590,30,50,96,76
30591,30,50,96,77
30592,30,49,96,77
30593,30,49,96,74
30594,30,52,96,74
30595,30,52,96,67
30596,30,50,96,67
30597,30,50,96,65
30598,30,58,96,65
30599,30,58,96,58
30600,30,57,96,58
30601,30,57,96,59
30602,30,57,96,59
30603,30,57,96,67
30604,30,60,96,67
30605,30,60,96,60
30606,30,68,96,60
30607,30,68,96,53
30608,30,67,96,53
30609,30,54,96,72
30610,30,55,96,72
30611,30,55,96,76
30612,30,56,96,76
30613,30,56,96,75
30614,30,53,96,75
30615,30,53,96,79
30616,30,52,96,79
30617,30,52,96,75
30618,30,55,96,75
30619,30,55,96,79
30620,30,46,96,79
30621,30,46,96,70
30622,30,54,96,70
30623,30,54,96,65
30624,30,58,96,65
30625,30,58,96,59
30626,30,72,96,59
30627,30,72,96,39
30628,30,75,96,39
30629,30,75,96,36
30630,30,71,96,36
30631,30,71,96,43
30632,30,68,96,43
30633,30,68,96,48
30634,30,61,96,48
30635,30,61,96,46
30636,30,64,96,46
30637,30,64,96,44
30638,30,63,96,44
30639,30,63,96,57
30640,30,59,96,57
30641,30,59,96,62
30642,30,64,96,62
30643,30,64,96,62
30644,30,72,96,62
30645,30,72,96,59
30646,30,54,96,59
30647,30,54,96,60
30648,30,54,96,60
30649,30,54,96,69
30650,30,45,96,69
30651,30,45,96,61
30652,30,66,96,61
30653,30,66,96,58
30654,30,61,96,58
30655,30,61,96,64
30656,30,61,96,64
30657,30,61,96,57
30658,30,66,96,57
30659,30,66,96,59
30660,30,64,96,59
30661,30,64,96,66
30662,30,66,96,66
30663,30,66,96,65
30664,30,59,96,65
30665,30,59,96,72
30666,30,59,96,72
30667,30,59,96,65
30668,30,61,96,65
30669,30,61,96,72
30670,30,61,96,72
30671,30,61,96,67
30672,30,67,96,67
30673,30,54,96,81
30674,30,52,96,81
30675,30,52,96,73
30676,30,60,96,73
30677,30,60,96,65
30678,30,64,96,65
30679,30,64,96,63
30680,30,47,96,63
30681,30,47,96,62
30682,30,67,96,62
30683,30,67,96,58
30684,30,62,96,58
30685,30,62,96,57
30686,30,62,96,57
30687,30,62,96,64
30688,30,60,96,64
30689,30,60,96,56
30690,30,64,96,56
30691,30,64,96,56
30692,30,58,96,56
30693,30,58,96,63
30694,30,65,96,63
30695,30,65,96,68
30696,30,63,96,68
30697,30,63,96,61
30698,30,40,96,61
30699,30,40,96,56
30700,30,31,96,56
30701,30,31,96,57
30702,30,58,96,57
30703,30,58,96,64
30704,30,58,96,64
30705,30,58,96,62
30706,30,60,96,62
30707,30,60,96,55
30708,30,67,96,55
30709,30,67,96,55
30710,30,66,96,55
30711,30,66,96,58
30712,30,68,96,58
30713,30,68,96,62
30714,30,61,96,62
30715,30,61,96,70
30716,30,63,96,70
30717,30,63,96,70
30718,30,48,96,50
30719,30,48,96,44
30720,30,74,96,44
30721,30,74,96,44
30722,30,75,96,44
30723,30,75,96,44
30724,30,70,96,44
30725,30,70,96,44
30726,30,47,96,44
30727,30,47,96,37
30728,30,77,96,37
30729,30,77,96,52
30730,30,70,96,52
30731,30,70,96,48
30732,30,75,96,48
30733,30,75,96,39
30734,30,84,96,39
30735,30,84,96,37
30736,30,77,96,37
30737,30,77,96,44
30738,30,76,96,44
30739,30,76,96,53
30740,30,81,96,53
30741,30,81,96,46
30742,30,78,96,46
30743,30,78,96,44
30744,30,76,96,44
30745,30,76,96,47
30746,30,70,96,47
30747,30,70,96,53
30748,30,73,96,53
30749,30,73,96,62
30750,30,44,96,62
30751,30,44,96,51
30752,30,69,96,51
30753,30,69,96,51
30754,30,39,96,51
30755,30,39,96,57
30756,30,37,96,57
30757,30,37,96,50
30758,30,67,96,50
30759,30,67,96,64
30760,30,63,96,64
30761,30,63,96,63
30762,30,66,96,63
30763,30,66,96,63
30764,30,60,96,63
30765,30,60,96,67
30766,30,64,96,67
30767,30,64,96,59
30768,30,41,96,59
30769,30,41,96,53
30770,30,48,96,53
30771,30,48,96,49
30772,30,42,96,49
30773,30,42,96,54
30774,30,35,96,54
30775,30,35,96,53
30776,30,61,96,53
30777,30,61,96,53
30778,30,61,96,53
30779,30,61,96,61
30780,30,63,96,61
30781,30,63,96,45
30782,30,56,96,60
30783,30,56,96,44
30784,30,31,96,44
30785,30,31,96,37
30786,30,30,96,37
30787,30,30,96,41
30788,30,34,96,41
30789,30,34,96,40
30790,30,57,96,40
30791,30,57,96,42
30792,30,50,96,42
30793,30,50,96,49
30794,30,37,96,49
30795,30,37,96,34
30796,30,45,96,34
30797,30,45,96,34
30798,30,45,96,34
30799,30,45,96,35
30800,30,58,96,35
30801,30,58,96,40
30802,30,62,96,40
30803,30,62,96,36
30804,30,55,96,36
30805,30,55,96,44
30806,30,60,96,44
30807,30,60,96,46
30808,30,60,96,46
30809,30,60,96,32
30810,30,62,96,32
30811,30,62,96,34
30812,30,64,96,34
30813,30,64,96,34
30814,30,65,96,34
30815,30,65,96,32
30816,30,65,96,32
30817,30,65,96,25
30818,30,67,96,25
30819,30,67,96,23
30820,30,42,96,23
30821,30,42,96,27
30822,30,27,96,27
30823,30,27,96,29
30824,30,33,96,29
30825,30,33,96,24
30826,30,45,96,24
30827,30,45,96,32
30828,30,71,96,32
30829,30,71,96,61
30830,30,55,96,61
30831,30,55,96,57
30832,30,52,96,57
30833,30,52,96,64
30834,30,48,96,64
30835,30,48,96,61
30836,30,71,96,61
30837,30,71,96,61
30838,30,75,96,61
30839,30,75,96,58
30840,30,76,96,58
30841,30,50,96,68
30842,30,42,96,68
30843,30,42,96,64
30844,30,46,96,64
30845,30,46,96,38
30846,30,43,96,38
30847,30,43,96,43
30848,30,46,96,43
30849,30,46,96,66
30850,30,46,96,66
30851,30,46,96,66
30852,30,62,96,66
30853,30,62,96,68
30854,30,60,96,68
30855,30,60,96,61
30856,30,60,96,61
30857,30,60,96,62
30858,30,59,96,62
30859,30,59,96,64
30860,30,37,96,64
30861,30,37,96,48
30862,30,64,96,48
30863,30,64,96,47
30864,30,59,96,47
30865,30,59,96,47
30866,30,59,96,47
30867,30,59,96,63
30868,30,46,96,63
30869,30,46,96,40
30870,30,48,96,40
30871,30,48,96,40
30872,30,48,96,40
30873,30,48,96,32
30874,30,60,96,32
30875,30,60,96,25
30876,30,61,96,25
30877,30,61,96,30
30878,30,63,96,30
30879,30,63,96,55
30880,30,66,96,55
30881,30,66,96,51
30882,30,66,96,51
30883,30,66,96,53
30884,30,58,96,53
30885,30,58,96,51
30886,30,59,96,51
30887,30,59,96,54
30888,30,59,96,54
30889,30,59,96,49
30890,30,67,96,49
30891,30,61,96,56
30892,30,59,96,56
30893,30,59,96,56
30894,30,60,96,56
30895,30,60,96,57
30896,30,59,96,57
30897,30,59,96,57
30898,30,57,96,57
30899,30,57,96,60
30900,30,58,96,60
30901,30,58,96,39
30902,30,49,96,39
30903,30,49,96,66
30904,30,61,96,66
30905,30,61,96,66
30906,30,54,96,66
30907,30,54,96,45
30908,30,59,96,45
30909,30,59,96,51
30910,30,61,96,51
30911,30,61,96,54
30912,30,59,96,54
30913,30,59,96,49
30914,30,58,96,49
30915,30,58,96,49
30916,30,62,96,49
30917,30,62,96,64
30918,30,58,96,64
30919,30,58,96,69
30920,30,62,96,69
30921,30,62,96,68
30922,30,54,96,68
30923,30,54,96,45
30924,30,54,96,45
30925,30,54,96,39
30926,30,58,96,39
30927,30,58,96,69
30928,30,66,96,69
30929,30,66,96,64
30930,30,65,96,64
30931,30,65,96,70
30932,30,57,96,70
30933,30,57,96,63
30934,30,61,96,63
30935,30,61,96,61
30936,30,64,96,61
30937,30,64,96,68
30938,30,53,96,68
30939,30,53,96,63
30940,30,69,96,63
30941,30,69,96,56
30942,30,47,96,56
30943,30,47,96,33
30944,30,43,96,33
30945,30,43,96,38
30946,30,42,96,38
30947,30,42,96,38
30948,30,45,96,38
30949,30,45,96,26
30950,30,51,96,73
30951,30,51,96,72
30952,30,43,96,72
30953,30,43,96,70
30954,30,56,96,70
30955,30,56,96,64
30956,30,43,96,64
30957,30,43,96,63
30958,30,38,96,63
30959,30,38,96,56
30960,30,38,96,56
30961,30,38,96,56
30962,30,46,96,56
30963,30,46,96,58
30964,30,37,96,58
30965,30,37,96,58
30966,30,42,96,58
30967,30,42,96,62
30968,30,48,96,62
30969,30,48,96,60
30970,30,76,96,60
30971,30,76,96,65
30972,30,68,96,65
30973,30,68,96,63
30974,30,62,96,63
30975,30,62,96,66
30976,30,59,96,66
30977,30,59,96,66
30978,30,64,96,66
30979,30,64,96,65
30980,30,63,96,65
30981,30,63,96,65
30982,30,68,96,65
30983,30,68,96,71
30984,30,60,96,71
30985,30,60,96,75
30986,30,55,96,75
30987,30,55,96,55
30988,30,60,96,55
30989,30,60,96,49
30990,30,43,96,49
30991,30,43,96,21
30992,30,36,96,21
30993,30,36,96,28
30994,30,32,96,28
30995,30,32,96,31
30996,30,26,96,31
30997,30,26,96,45
30998,30,32,96,45
30999,30,32,96,37
31000,30,45,96,64
31001,30,45,96,69
31002,30,50,96,69
31003,30,50,96,67
31004,30,40,96,67
31005,30,40,96,59
31006,30,57,96,59
31007,30,57,96,57
31008,30,64,96,57
31009,30,64,96,52
31010,30,60,96,52
31011,30,60,96,50
31012,30,58,96,50
31013,30,58,96,52
31014,30,56,96,52
31015,30,56,96,28
31016,30,61,96,28
31017,30,61,96,35
31018,30,49,96,35
31019,30,49,96,31
31020,30,62,96,31
31021,30,62,96,29
31022,30,59,96,29
31023,30,59,96,29
31024,30,61,96,29
31025,30,61,96,24
31026,30,61,96,24
31027,30,61,96,31
31028,30,52,96,31
31029,30,52,96,29
31030,30,55,96,29
31031,30,55,96,19
31032,30,63,96,19
31033,30,63,96,14
31034,30,60,96,14
31035,30,60,96,16
31036,30,66,96,16
31037,30,66,96,39
31038,30,63,96,39
31039,30,63,96,48
31040,30,66,96,48
31041,30,66,96,53
31042,30,58,96,53
31043,30,58,96,53
31044,30,67,96,53
31045,30,67,96,53
31046,30,61,96,53
31047,30,61,96,53
31048,30,69,96,53
31049,30,69,96,47
31050,30,71,96,47
31051,30,71,96,57
31052,30,62,96,57
31053,30,62,96,64
31054,30,33,96,64
31055,30,33,96,73
31056,30,31,96,73
31057,30,31,96,75
31058,30,59,96,55
31059,30,59,96,55
31060,30,68,96,55
31061,30,68,96,54
31062,30,68,96,54
31063,30,68,96,58
31064,30,64,96,58
31065,30,64,96,59
31066,30,67,96,59
31067,30,67,96,61
31068,30,69,96,61
31069,30,69,96,68
31070,30,61,96,68
31071,30,61,96,68
31072,30,66,96,68
31073,30,66,96,70
31074,30,59,96,70
31075,30,59,96,68
31076,30,63,96,68
31077,30,63,96,65
31078,30,69,96,65
31079,30,69,96,58
31080,30,69,96,58
31081,30,69,96,67
31082,30,60,96,67
31083,30,60,96,69
31084,30,64,96,69
31085,30,64,96,66
31086,30,61,96,66
31087,30,61,96,52
31088,30,59,96,52
31089,30,59,96,55
31090,30,58,96,55
31091,30,58,96,71
31092,30,47,96,71
31093,30,47,96,68
31094,30,44,96,68
31095,30,44,96,71
31096,30,46,96,71
31097,30,46,96,72
31098,30,47,96,72
31099,30,47,96,64
31100,30,48,96,64
31101,30,48,96,41
31102,30,46,96,41
31103,30,46,96,46
31104,30,45,96,46
31105,30,45,96,43
31106,30,51,96,43
31107,30,51,96,47
31108,30,46,96,47
31109,30,46,96,42
31110,30,46,96,42
31111,30,46,96,71
31112,30,47,96,71
31113,30,47,96,74
31114,30,49,96,74
31115,30,49,96,65
31116,30,63,96,65
31117,30,63,96,61
31118,30,47,96,61
31119,30,47,96,61
31120,30,43,96,61
31121,30,43,96,53
31122,30,66,96,53
31123,30,66,96,61
31124,30,27,96,13
31125,30,27,96,13
31126,30,23,96,13
31127,30,23,96,18
31128,30,24,96,18
31129,30,24,96,17
31130,30,32,96,17
31131,30,32,96,25
31132,30,23,96,25
31133,30,23,96,27
31134,30,29,96,27
31135,30,29,96,27
31136,30,38,96,27
31137,30,38,96,19
31138,30,33,96,19
31139,30,33,96,37
31140,30,62,96,37
31141,30,62,96,35
31142,30,64,96,35
31143,30,64,96,52
31144,30,73,96,52
31145,30,73,96,50
31146,30,73,96,50
31147,30,73,96,50
31148,30,79,96,50
31149,30,79,96,50
31150,30,81,96,50
31151,30,81,96,53
31152,30,74,96,53
31153,30,74,96,58
31154,30,58,96,58
31155,30,58,96,61
31156,30,51,96,61
31157,30,51,96,61
31158,30,56,96,61
31159,30,56,96,58
31160,30,55,96,58
31161,30,55,96,53
31162,30,52,96,53
31163,30,52,96,48
31164,30,52,96,48
31165,30,52,96,41
31166,30,45,96,41
31167,30,45,96,56
31168,30,61,96,56
31169,30,61,96,50
31170,30,54,96,50
31171,30,54,96,65
31172,30,48,96,65
31173,30,48,96,69
31174,30,43,96,69
31175,30,43,96,67
31176,30,50,96,67
31177,30,50,96,68
31178,30,55,96,68
31179,30,55,96,46
31180,30,60,96,71
31181,30,60,96,80
31182,30,55,96,80
31183,30,55,96,50
31184,30,59,96,50
31185,30,59,96,79
31186,30,66,96,79
31187,30,66,96,79
31188,30,66,96,79
31189,30,66,96,84
31190,30,61,96,84
31191,30,61,96,84
31192,30,70,96,84
31193,30,70,96,84
31194,30,70,96,84
31195,30,70,96,77
31196,30,73,96,77
31197,30,73,96,74
31198,30,66,96,74
31199,30,66,96,74
31200,30,59,96,74
31201,30,59,96,81
31202,30,59,96,81
31203,30,59,96,81
31204,30,64,96,81
31205,30,64,96,77
31206,30,64,96,77
31207,30,64,96,53
31208,30,46,96,53
31209,30,46,96,52
31210,30,67,96,52
31211,30,67,96,69
31212,30,64,96,69
31213,30,64,96,69
31214,30,56,96,69
31215,30,56,96,70
31216,30,62,96,70
31217,30,62,96,63
31218,30,64,96,63
31219,30,64,96,63
31220,30,62,96,63
31221,30,62,96,62
31222,30,61,96,62
31223,30,61,96,67
31224,30,62,96,67
31225,30,62,96,58
31226,30,62,96,58
31227,30,62,96,54
31228,30,32,96,70
31229,30,32,96,71
31230,30,6,96,71
31231,30,6,96,71
31232,30,14,96,71
31233,30,14,96,62
31234,30,40,96,62
31235,30,40,96,67
31236,30,37,96,67
31237,30,37,96,65
31238,30,42,96,65
31239,30,42,96,68
31240,30,67,96,68
31241,30,67,96,69
31242,30,68,96,69
31243,30,68,96,71
31244,30,56,96,71
31245,30,56,96,64
31246,30,68,96,64
31247,30,68,96,60
31248,30,68,96,60
31249,30,68,96,62
31250,30,63,96,62
31251,30,63,96,62
31252,30,65,96,62
31253,30,65,96,69
31254,30,65,96,69
31255,30,65,96,67
31256,30,66,96,67
31257,30,66,96,68
31258,30,66,96,68
31259,30,66,96,43
31260,30,66,96,43
31261,30,66,96,35
31262,30,66,96,35
31263,30,66,96,38
31264,30,63,96,38
31265,30,63,96,64
31266,30,68,96,64
31267,30,68,96,69
31268,30,59,96,69
31269,30,59,96,64
31270,30,63,96,64
31271,30,63,96,55
31272,30,71,96,55
31273,30,71,96,48
31274,30,79,96,48
31275,30,79,96,46
31276,30,72,96,46
31277,30,72,96,47
31278,30,80,96,47
31279,30,80,96,35
31280,30,81,96,35
31281,30,81,96,33
31282,30,81,96,33
31283,30,81,96,37
31284,30,80,96,37
31285,30,80,96,35
31286,30,81,96,35
31287,30,81,96,47
31288,30,81,96,47
31289,30,81,96,54
31290,30,74,96,54
31291,30,74,96,54
31292,30,74,96,54
31293,30,74,96,52
31294,30,71,96,52
31295,30,71,96,51
31296,30,71,96,51
31297,30,71,96,47
31298,30,68,96,69
31299,30,68,96,65
31300,30,68,96,65
31301,30,68,96,61
31302,30,65,96,61
31303,30,65,96,64
31304,30,62,96,64
31305,30,62,96,65
31306,30,46,96,65
31307,30,46,96,56
31308,30,48,96,56
31309,30,48,96,49
31310,30,48,96,49
31311,30,48,96,46
31312,30,41,96,46
31313,30,41,96,53
31314,30,39,96,53
31315,30,39,96,40
31316,30,34,96,40
31317,30,34,96,37
31318,30,61,96,37
31319,30,61,96,36
31320,30,52,96,36
31321,30,52,96,45
31322,30,45,96,45
31323,30,45,96,70
31324,30,45,96,70
31325,30,45,96,73
31326,30,44,96,73
31327,30,44,96,44
31328,30,27,96,44
31329,30,27,96,34
31330,30,27,96,34
31331,30,27,96,33
31332,30,27,96,33
31333,30,27,96,40
31334,30,44,96,40
31335,30,44,96,36
31336,30,53,96,36
31337,30,53,96,44
31338,30,53,96,44
31339,30,53,96,48
31340,30,59,96,48
31341,30,59,96,40
31342,30,34,96,40
31343,30,34,96,34
31344,30,32,96,34
31345,30,32,96,34
31346,30,58,96,34
31347,30,58,96,40
31348,30,57,96,40
31349,30,57,96,50
31350,30,53,96,50
31351,30,53,96,50
31352,30,53,96,50
31353,30,53,96,45
31354,30,50,96,45
31355,30,50,96,45
31356,30,53,96,45
31357,30,53,96,40
31358,30,54,96,40
31359,30,54,96,48
31360,30,57,96,48
31361,30,57,96,46
31362,30,61,96,46
31363,30,61,96,72
31364,30,79,96,65
31365,30,79,96,57
31366,30,80,96,57
31367,30,80,96,71
31368,30,76,96,71
31369,30,76,96,50
31370,30,69,96,50
31371,30,69,96,47
31372,30,71,96,47
31373,30,71,96,43
31374,30,71,96,43
31375,30,71,96,22
31376,30,62,96,22
31377,30,62,96,18
31378,30,62,96,18
31379,30,62,96,48
31380,30,69,96,48
31381,30,69,96,46
31382,30,64,96,46
31383,30,64,96,44
31384,30,64,96,44
31385,30,64,96,65
31386,30,68,96,65
31387,30,68,96,65
31388,30,74,96,65
31389,30,74,96,71
31390,30,67,96,71
31391,30,67,96,66
31392,30,72,96,66
31393,30,72,96,60
31394,30,71,96,60
31395,30,71,96,67
31396,30,69,96,67
31397,30,69,96,70
31398,30,76,96,70
31399,30,76,96,65
31400,30,75,96,65
31401,30,75,96,57
31402,30,77,96,57
31403,30,77,96,55
31404,30,69,96,55
31405,30,69,96,56
31406,30,65,96,56
31407,30,65,96,54
31408,30,49,96,54
31409,30,49,96,49
31410,30,57,96,49
31411,30,57,96,45
31412,30,73,96,45
31413,30,47,96,49
31414,30,52,96,49
31415,30,52,96,44
31416,30,43,96,44
31417,30,43,96,51
31418,30,46,96,51
31419,30,46,96,52
31420,30,64,96,52
31421,30,64,96,64
31422,30,59,96,64
31423,30,59,96,69
31424,30,57,96,69
31425,30,57,96,69
31426,30,49,96,69
31427,30,49,96,72
31428,30,44,96,72
31429,30,44,96,74
31430,30,43,96,74
31431,30,43,96,73
31432,30,36,96,73
31433,30,36,96,73
31434,30,45,96,73
31435,30,45,96,67
31436,30,61,96,67
31437,30,61,96,61
31438,30,52,96,61
31439,30,52,96,38
31440,30,54,96,38
31441,30,54,96,43
31442,30,50,96,43
31443,30,50,96,43
31444,30,49,96,43
31445,30,49,96,43
31446,30,43,96,43
31447,30,43,96,43
31448,30,42,96,43
31449,30,42,96,27
31450,30,22,96,27
31451,30,22,96,17
31452,30,26,96,17
31453,30,26,96,40
31454,30,51,96,40
31455,30,51,96,56
31456,30,58,96,56
31457,30,58,96,55
31458,30,57,96,55
31459,30,57,96,52
31460,30,32,96,52
31461,30,32,96,29
31462,30,23,96,29
31463,30,23,96,33
31464,30,66,96,58
31465,30,66,96,66
31466,30,64,96,66
31467,30,64,96,64
31468,30,62,96,64
31469,30,62,96,62
31470,30,47,96,62
31471,30,47,96,60
31472,30,40,96,60
31473,30,40,96,69
31474,30,36,96,69
31475,30,36,96,64
31476,30,60,96,64
31477,30,60,96,62
31478,30,59,96,62
31479,30,59,96,69
31480,30,59,96,69
31481,30,59,96,73
31482,30,58,96,73
31483,30,58,96,73
31484,30,61,96,73
31485,30,61,96,75
31486,30,66,96,75
31487,30,66,96,73
31488,30,67,96,73
31489,30,67,96,71
31490,30,51,96,71
31491,30,51,96,57
31492,30,53,96,57
31493,30,53,96,48
31494,30,53,96,48
31495,30,53,96,67
31496,30,52,96,67
31497,30,52,96,62
31498,30,52,96,62
31499,30,52,96,33
31500,30,60,96,33
31501,30,60,96,54
31502,30,60,96,54
31503,30,60,96,54
31504,30,82,96,54
31505,30,82,96,59
31506,30,79,96,59
31507,30,79,96,51
31508,30,50,96,51
31509,30,50,96,58
31510,30,80,96,58
31511,30,80,96,63
31512,30,73,96,63
31513,30,73,96,62
31514,30,73,96,62
31515,30,73,96,62
31516,30,70,96,62
31517,30,70,96,67
31518,30,77,96,67
31519,30,77,96,69
31520,30,73,96,69
31521,30,73,96,68
31522,30,66,96,65
31523,30,66,96,65
31524,30,73,96,65
31525,30,73,96,61
31526,30,66,96,61
31527,30,66,96,61
31528,30,61,96,61
31529,30,61,96,61
31530,30,61,96,61
31531,30,61,96,68
31532,30,54,96,68
31533,30,54,96,68
31534,30,62,96,68
31535,30,62,96,67
31536,30,64,96,67
31537,30,64,96,71
31538,30,55,96,71
31539,30,55,96,71
31540,30,58,96,71
31541,30,58,96,72
31542,30,46,96,72
31543,30,46,96,68
31544,30,61,96,68
31545,30,61,96,67
31546,30,59,96,67
31547,30,59,96,68
31548,30,65,96,68
31549,30,65,96,69
31550,30,64,96,69
31551,30,64,96,69
31552,30,65,96,69
31553,30,65,96,72
31554,30,58,96,72
31555,30,58,96,74
31556,30,31,96,74
31557,30,31,96,74
31558,30,56,96,74
31559,30,56,96,73
31560,30,59,96,73
31561,30,59,96,68
31562,30,41,96,68
31563,30,41,96,64
31564,30,66,96,64
31565,30,66,96,43
31566,30,41,96,43
31567,30,41,96,27
31568,30,41,96,27
31569,30,41,96,28
31570,30,66,96,28
31571,30,66,96,43
31572,30,38,96,43
31573,30,38,96,43
31574,30,41,96,43
31575,30,41,96,39
31576,30,44,96,39
31577,30,44,96,29
31578,30,40,96,29
31579,30,40,96,24
31580,30,40,96,24
31581,30,40,96,31
31582,30,42,96,31
31583,30,42,96,43
31584,30,46,96,43
31585,30,46,96,47
31586,30,51,96,47
31587,30,65,96,71
31588,30,68,96,71
31589,30,68,96,62
31590,30,68,96,62
31591,30,68,96,59
31592,30,61,96,59
31593,30,61,96,33
31594,30,57,96,33
31595,30,57,96,62
31596,30,53,96,62
31597,30,53,96,59
31598,30,53,96,59
31599,30,53,96,52
31600,30,53,96,52
31601,30,53,96,51
31602,30,60,96,51
31603,30,60,96,45
31604,30,55,96,45
31605,30,55,96,43
31606,30,63,96,43
31607,30,63,96,46
31608,30,64,96,46
31609,30,64,96,36
31610,30,66,96,36
31611,30,66,96,49
31612,30,61,96,49
31613,30,61,96,56
31614,30,61,96,56
31615,30,61,96,60
31616,30,56,96,60
31617,30,56,96,59
31618,30,61,96,59
31619,30,61,96,56
31620,30,63,96,56
31621,30,63,96,53
31622,30,51,96,53
31623,30,51,96,46
31624,30,70,96,46
31625,30,70,96,51
31626,30,72,96,51
31627,30,72,96,53
31628,30,72,96,53
31629,30,72,96,61
31630,30,72,96,61
31631,30,72,96,63
31632,30,68,96,63
31633,30,68,96,49
31634,30,68,96,49
31635,30,68,96,41
31636,30,62,96,39
31637,30,62,96,17
31638,30,44,96,17
31639,30,44,96,22
31640,30,35,96,22
31641,30,35,96,48
31642,30,43,96,48
31643,30,43,96,48
31644,30,39,96,48
31645,30,39,96,68
31646,30,57,96,68
31647,30,57,96,65
31648,30,66,96,65
31649,30,66,96,66
31650,30,67,96,66
31651,30,67,96,48
31652,30,56,96,48
31653,30,56,96,71
31654,30,68,96,71
31655,30,68,96,70
31656,30,69,96,70
31657,30,69,96,72
31658,30,61,96,72
31659,30,61,96,71
31660,30,67,96,71
31661,30,67,96,75
31662,30,63,96,75
31663,30,63,96,75
31664,30,72,96,75
31665,30,72,96,74
31666,30,69,96,74
31667,30,69,96,73
31668,30,69,96,73
31669,30,69,96,73
31670,30,73,96,73
31671,30,73,96,75
31672,30,71,96,75
31673,30,71,96,75
31674,30,73,96,75
31675,30,73,96,74
31676,30,65,96,74
31677,30,65,96,78
31678,30,48,96,78
31679,30,48,96,74
31680,30,52,96,74
31681,30,52,96,74
31682,30,55,96,74
31683,30,55,96,71
31684,30,55,96,71
31685,30,55,96,73
31686,30,52,96,73
31687,30,52,96,73
31688,30,57,96,73
31689,30,57,96,71
31690,30,82,96,71
31691,30,82,96,70
31692,30,51,96,70
31693,30,51,96,70
31694,30,75,96,70
31695,30,75,96,69
31696,30,67,96,69
31697,30,67,96,76
31698,30,54,96,76
31699,30,54,96,83
31700,30,63,96,83
31701,30,63,96,62
31702,30,57,96,62
31703,30,57,96,64
31704,30,54,96,64
31705,30,54,96,69
31706,30,54,96,69
31707,30,54,96,65
31708,30,62,96,65
31709,30,62,96,65
31710,30,57,96,65
31711,30,57,96,66
31712,30,54,96,66
31713,30,54,96,70
31714,30,53,96,70
31715,30,53,96,74
31716,30,47,96,74
31717,30,47,96,80
31718,30,43,96,80
31719,30,43,96,72
31720,30,50,96,72
31721,30,50,96,72
31722,30,56,96,72
31723,30,56,96,72
31724,30,59,96,72
31725,30,59,96,73
31726,30,62,96,73
31727,30,62,96,79
31728,30,54,96,79
31729,30,54,96,79
31730,30,61,96,79
31731,30,61,96,79
31732,30,60,96,79
31733,30,60,96,82
31734,30,61,96,82
31735,30,61,96,78
31736,30,62,96,78
31737,30,62,96,77
31738,30,69,96,77
31739,30,69,96,81
31740,30,68,96,81
31741,30,68,96,74
31742,30,63,96,74
31743,30,63,96,67
31744,30,66,96,67
31745,30,66,96,69
31746,30,59,96,69
